#organ id 	 organ name 	 tissue id 	 tissue name 
UBERON_0000344	mucosa	UBERON_0012296	urethral crest
UBERON_0000344	mucosa	UBERON_0012297	male urethral crest
UBERON_0000344	mucosa	UBERON_0012298	female urethral crest
UBERON_0000344	mucosa	UBERON_0012299	mucosa of urethra
UBERON_0000344	mucosa	UBERON_0012376	retromolar triangle
UBERON_0000344	mucosa	UBERON_0012480	cloacal mucosa
UBERON_0000344	mucosa	UBERON_0012494	muscularis mucosae of duodenum
UBERON_0000344	mucosa	UBERON_0012497	muscularis mucosae of rectum
UBERON_0000344	mucosa	UBERON_0012651	mucosa of gastroduodenal junction
UBERON_0000344	mucosa	UBERON_0013067	colorectal mucosa
UBERON_0000344	mucosa	UBERON_0013195	parakeratinized epithelium of gingiva
UBERON_0000344	mucosa	UBERON_0013233	supraorbital gland
UBERON_0000344	mucosa	UBERON_0013478	cecal tonsil
UBERON_0000344	mucosa	UBERON_0013481	crypt of Lieberkuhn of ileum
UBERON_0000344	mucosa	UBERON_0013482	crypt of Lieberkuhn of duodenum
UBERON_0000344	mucosa	UBERON_0013483	crypt of Lieberkuhn of jejunum
UBERON_0000344	mucosa	UBERON_0013485	crypt of Lieberkuhn of colon
UBERON_0000344	mucosa	UBERON_0013486	crypt of Lieberkuhn of appendix
UBERON_0000344	mucosa	UBERON_0013636	epithelium of intestinal villus
UBERON_0000344	mucosa	UBERON_0013638	horny papilla of tongue
UBERON_0000344	mucosa	UBERON_0013639	mechanical papilla of tongue
UBERON_0000344	mucosa	UBERON_0013695	colon endothelium
UBERON_0000344	mucosa	UBERON_0013739	base of crypt of Lieberkuhn
UBERON_0000344	mucosa	UBERON_0013740	wall of crypt of Lieberkuhn
UBERON_0000344	mucosa	UBERON_0013741	base of crypt of Lieberkuhn of large intestine
UBERON_0000344	mucosa	UBERON_0013742	wall of crypt of Lieberkuhn of large intestine
UBERON_0000344	mucosa	UBERON_0013743	base of crypt of Lieberkuhn of small intestine
UBERON_0000344	mucosa	UBERON_0013744	wall of crypt of Lieberkuhn of small intestine
UBERON_0000344	mucosa	UBERON_0014389	gustatory papilla of tongue
UBERON_0000344	mucosa	UBERON_0014451	tongue taste bud
UBERON_0000344	mucosa	UBERON_0014453	gustatory epithelium of palate
UBERON_0000344	mucosa	UBERON_0015171	uterine spiral artery
UBERON_0000344	mucosa	UBERON_0015172	endometrial blood vessel
UBERON_0000344	mucosa	UBERON_0015246	septal organ of Masera
UBERON_0000344	mucosa	UBERON_0015445	anterior lingual gland duct
UBERON_0000344	mucosa	UBERON_0015716	anal canal epithelium
UBERON_0000344	mucosa	UBERON_0015784	duct of olfactory gland
UBERON_0000344	mucosa	UBERON_0015785	acinus of olfactory gland
UBERON_0000344	mucosa	UBERON_0015786	respiratory segment of nasal mucosa
UBERON_0000344	mucosa	UBERON_0015834	duodenum lamina propria
UBERON_0000344	mucosa	UBERON_0016500	muscularis mucosa of fundus of urinary bladder
UBERON_0000344	mucosa	UBERON_0016501	muscularis mucosae of fundus of stomach
UBERON_0000344	mucosa	UBERON_0016511	lamina propria of fundus of stomach
UBERON_0000344	mucosa	UBERON_0016516	lamina propria of prostatic urethra
UBERON_0000344	mucosa	UBERON_0016519	muscularis mucosae of jejunum
UBERON_0000344	mucosa	UBERON_0016910	frenulum of lip
UBERON_0000344	mucosa	UBERON_0016912	frenulum of upper lip
UBERON_0000344	mucosa	UBERON_0016913	frenulum of lower lip
UBERON_0000344	mucosa	UBERON_0018343	oviduct mucosal fold
UBERON_0000344	mucosa	UBERON_0018410	lacteal
UBERON_0000344	mucosa	UBERON_0019042	reproductive system mucosa
UBERON_0000344	mucosa	UBERON_0019206	tongue papilla epithelium
UBERON_0000344	mucosa	UBERON_0022280	epithelium of crypt of Lieberkuhn of small intestine
UBERON_0000344	mucosa	UBERON_0022281	epithelium of crypt of Lieberkuhn of large intestine
UBERON_0000344	mucosa	UBERON_0022355	basal layer of endometrium
UBERON_0000344	mucosa	UBERON_0022356	outer layer of endometrium
UBERON_0000344	mucosa	UBERON_0023541	conical papilla
UBERON_0000344	mucosa	UBERON_0034670	palatal taste bud
UBERON_0000344	mucosa	UBERON_0034721	pharyngeal taste bud
UBERON_0000344	mucosa	UBERON_0034885	viscerocranial mucosa
UBERON_0000344	mucosa	UBERON_0034934	Weber's gland
UBERON_0000344	mucosa	UBERON_0035077	lateral nasal gland
UBERON_0000344	mucosa	UBERON_0035149	gingival epithelial attachment
UBERON_0000344	mucosa	UBERON_0035834	lower esophagus mucosa
UBERON_0000344	mucosa	UBERON_0035838	esophagogastric junction mucosa
UBERON_0000344	mucosa	UBERON_0035840	esophagogastric junction muscularis mucosa
UBERON_0000344	mucosa	UBERON_0035844	lower esophagus muscularis mucosa
UBERON_0000344	mucosa	UBERON_0035967	alveolar mucosa
UBERON_0000344	mucosa	UBERON_2005126	intestinal bulb epithelium
UBERON_0000344	mucosa	UBERON_2005256	intervillus pockets
UBERON_0000922	embryo	UBERON_0000076	external ectoderm
UBERON_0000922	embryo	UBERON_0000085	morula
UBERON_0000922	embryo	UBERON_0000087	inner cell mass
UBERON_0000922	embryo	UBERON_0000088	trophoblast
UBERON_0000922	embryo	UBERON_0000089	hypoblast (generic)
UBERON_0000922	embryo	UBERON_0000091	bilaminar disc
UBERON_0000922	embryo	UBERON_0000095	cardiac neural crest
UBERON_0000922	embryo	UBERON_0000100	blastopore
UBERON_0000922	embryo	UBERON_0000163	embryonic cloaca
UBERON_0000922	embryo	UBERON_0000164	primitive urogenital sinus
UBERON_0000922	embryo	UBERON_0000307	blastula
UBERON_0000922	embryo	UBERON_0000319	cytotrophoblast
UBERON_0000922	embryo	UBERON_0000323	late embryo
UBERON_0000922	embryo	UBERON_0000358	blastocyst
UBERON_0000922	embryo	UBERON_0000371	syncytiotrophoblast
UBERON_0000922	embryo	UBERON_0000426	extravillous trophoblast
UBERON_0000922	embryo	UBERON_0000922	embryo
UBERON_0000922	embryo	UBERON_0000923	germ layer
UBERON_0000922	embryo	UBERON_0000924	ectoderm
UBERON_0000922	embryo	UBERON_0000925	endoderm
UBERON_0000922	embryo	UBERON_0000926	mesoderm
UBERON_0000922	embryo	UBERON_0000927	mesectoderm
UBERON_0000922	embryo	UBERON_0000930	stomodeum
UBERON_0000922	embryo	UBERON_0000931	proctodeum
UBERON_0000922	embryo	UBERON_0001049	neural tube
UBERON_0000922	embryo	UBERON_0001247	falciform ligament
UBERON_0000922	embryo	UBERON_0001763	odontogenic papilla
UBERON_0000922	embryo	UBERON_0001892	rhombomere
UBERON_0000922	embryo	UBERON_0002050	embryonic structure
UBERON_0000922	embryo	UBERON_0002061	truncus arteriosus
UBERON_0000922	embryo	UBERON_0002062	endocardial cushion
UBERON_0000922	embryo	UBERON_0002064	common cardinal vein
UBERON_0000922	embryo	UBERON_0002065	posterior cardinal vein
UBERON_0000922	embryo	UBERON_0002086	sinoatrial valve
UBERON_0000922	embryo	UBERON_0002087	atrioventricular canal
UBERON_0000922	embryo	UBERON_0002248	transverse pericardial sinus
UBERON_0000922	embryo	UBERON_0002269	pupillary membrane
UBERON_0000922	embryo	UBERON_0002296	dorsal mesentery
UBERON_0000922	embryo	UBERON_0002342	neural crest
UBERON_0000922	embryo	UBERON_0002346	neurectoderm
UBERON_0000922	embryo	UBERON_0002399	lesser omentum
UBERON_0000922	embryo	UBERON_0002531	paired fin bud
UBERON_0000922	embryo	UBERON_0002532	epiblast (generic)
UBERON_0000922	embryo	UBERON_0002533	post-anal tail bud
UBERON_0000922	embryo	UBERON_0002538	hatching gland
UBERON_0000922	embryo	UBERON_0002539	pharyngeal arch
UBERON_0000922	embryo	UBERON_0002541	germ ring
UBERON_0000922	embryo	UBERON_0002546	cranial placode
UBERON_0000922	embryo	UBERON_0003050	olfactory placode
UBERON_0000922	embryo	UBERON_0003051	ear vesicle
UBERON_0000922	embryo	UBERON_0003054	roof plate
UBERON_0000922	embryo	UBERON_0003056	pre-chordal neural plate
UBERON_0000922	embryo	UBERON_0003057	chordal neural plate
UBERON_0000922	embryo	UBERON_0003059	presomitic mesoderm
UBERON_0000922	embryo	UBERON_0003061	blood island
UBERON_0000922	embryo	UBERON_0003062	primitive knot
UBERON_0000922	embryo	UBERON_0003063	prechordal plate
UBERON_0000922	embryo	UBERON_0003064	intermediate mesoderm
UBERON_0000922	embryo	UBERON_0003066	pharyngeal arch 2
UBERON_0000922	embryo	UBERON_0003067	dorsolateral placode
UBERON_0000922	embryo	UBERON_0003068	axial mesoderm
UBERON_0000922	embryo	UBERON_0003069	otic placode
UBERON_0000922	embryo	UBERON_0003070	trigeminal placode complex
UBERON_0000922	embryo	UBERON_0003071	eye primordium
UBERON_0000922	embryo	UBERON_0003073	lens placode
UBERON_0000922	embryo	UBERON_0003075	neural plate
UBERON_0000922	embryo	UBERON_0003076	posterior neural tube
UBERON_0000922	embryo	UBERON_0003077	paraxial mesoderm
UBERON_0000922	embryo	UBERON_0003078	epibranchial placode
UBERON_0000922	embryo	UBERON_0003079	floor plate
UBERON_0000922	embryo	UBERON_0003080	anterior neural tube
UBERON_0000922	embryo	UBERON_0003081	lateral plate mesoderm
UBERON_0000922	embryo	UBERON_0003083	trunk neural crest
UBERON_0000922	embryo	UBERON_0003087	anterior cardinal vein
UBERON_0000922	embryo	UBERON_0003099	cranial neural crest
UBERON_0000922	embryo	UBERON_0003105	dorsal lateral plate region
UBERON_0000922	embryo	UBERON_0003114	pharyngeal arch 3
UBERON_0000922	embryo	UBERON_0003115	pharyngeal arch 4
UBERON_0000922	embryo	UBERON_0003116	pharyngeal arch 5
UBERON_0000922	embryo	UBERON_0003117	pharyngeal arch 6
UBERON_0000922	embryo	UBERON_0003118	pharyngeal arch artery 1
UBERON_0000922	embryo	UBERON_0003119	pharyngeal arch artery 2
UBERON_0000922	embryo	UBERON_0003120	pharyngeal arch artery 3
UBERON_0000922	embryo	UBERON_0003121	pharyngeal arch artery 4
UBERON_0000922	embryo	UBERON_0003122	pharyngeal arch artery 5
UBERON_0000922	embryo	UBERON_0003123	pharyngeal arch artery 6
UBERON_0000922	embryo	UBERON_0003220	metanephric mesenchyme
UBERON_0000922	embryo	UBERON_0003248	epithelium of footplate
UBERON_0000922	embryo	UBERON_0003249	epithelium of otic placode
UBERON_0000922	embryo	UBERON_0003261	thyroid primordium endoderm
UBERON_0000922	embryo	UBERON_0003299	roof plate of midbrain
UBERON_0000922	embryo	UBERON_0003300	roof plate of telencephalon
UBERON_0000922	embryo	UBERON_0003301	roof plate of diencephalon
UBERON_0000922	embryo	UBERON_0003302	roof plate of metencephalon
UBERON_0000922	embryo	UBERON_0003303	roof plate of medulla oblongata
UBERON_0000922	embryo	UBERON_0003304	mesoderm blood island
UBERON_0000922	embryo	UBERON_0003306	floor plate of neural tube
UBERON_0000922	embryo	UBERON_0003307	floor plate of midbrain
UBERON_0000922	embryo	UBERON_0003308	floor plate of telencephalon
UBERON_0000922	embryo	UBERON_0003309	floor plate of diencephalon
UBERON_0000922	embryo	UBERON_0003310	floor plate of metencephalon
UBERON_0000922	embryo	UBERON_0003311	floor plate of medulla oblongata
UBERON_0000922	embryo	UBERON_0003314	eye mesenchyme
UBERON_0000922	embryo	UBERON_0003317	odontogenic papilla of incisor
UBERON_0000922	embryo	UBERON_0003323	mesenchyme of upper jaw
UBERON_0000922	embryo	UBERON_0003324	mesenchyme of lower jaw
UBERON_0000922	embryo	UBERON_0003325	mesenchyme of pinna
UBERON_0000922	embryo	UBERON_0003328	mesenchyme of footplate
UBERON_0000922	embryo	UBERON_0003371	pelvic appendage bud ectoderm
UBERON_0000922	embryo	UBERON_0003372	pectoral appendage bud ectoderm
UBERON_0000922	embryo	UBERON_0003373	ectoderm of footplate
UBERON_0000922	embryo	UBERON_0003412	pelvic appendage bud mesenchyme
UBERON_0000922	embryo	UBERON_0003413	pectoral appendage bud mesenchyme
UBERON_0000922	embryo	UBERON_0003414	mesenchyme of mandible
UBERON_0000922	embryo	UBERON_0003415	mesenchyme of nasal septum
UBERON_0000922	embryo	UBERON_0003416	mesenchyme of tongue
UBERON_0000922	embryo	UBERON_0003417	mesenchyme of soft palate
UBERON_0000922	embryo	UBERON_0003418	mesenchyme of submandibular gland
UBERON_0000922	embryo	UBERON_0003419	mesenchyme of parotid
UBERON_0000922	embryo	UBERON_0003420	mesenchyme of sublingual gland
UBERON_0000922	embryo	UBERON_0003421	mesenchyme of vomeronasal organ
UBERON_0000922	embryo	UBERON_0003424	mesenchyme of hard palate
UBERON_0000922	embryo	UBERON_0003820	prostate bud
UBERON_0000922	embryo	UBERON_0003849	mesencephalic neural crest
UBERON_0000922	embryo	UBERON_0003850	telencephalon neural crest
UBERON_0000922	embryo	UBERON_0003851	diencephalon neural crest
UBERON_0000922	embryo	UBERON_0003852	rhombencephalon neural crest
UBERON_0000922	embryo	UBERON_0003853	spinal cord neural crest
UBERON_0000922	embryo	UBERON_0003854	spinal cord neural plate
UBERON_0000922	embryo	UBERON_0003856	uncondensed odontogenic mesenchyme
UBERON_0000922	embryo	UBERON_0003857	upper eyelid mesenchyme
UBERON_0000922	embryo	UBERON_0003858	lower eyelid mesenchyme
UBERON_0000922	embryo	UBERON_0003869	presumptive ganglion
UBERON_0000922	embryo	UBERON_0003887	intraembryonic coelom
UBERON_0000922	embryo	UBERON_0003894	liver primordium
UBERON_0000922	embryo	UBERON_0003907	left atrioventricular canal
UBERON_0000922	embryo	UBERON_0003908	right atrioventricular canal
UBERON_0000922	embryo	UBERON_0003921	pancreas primordium
UBERON_0000922	embryo	UBERON_0003922	pancreatic epithelial bud
UBERON_0000922	embryo	UBERON_0003923	dorsal pancreatic bud
UBERON_0000922	embryo	UBERON_0003924	ventral pancreatic bud
UBERON_0000922	embryo	UBERON_0003930	atrioventricular canal endocardium
UBERON_0000922	embryo	UBERON_0003959	rete testis
UBERON_0000922	embryo	UBERON_0004008	cerebellar plate
UBERON_0000922	embryo	UBERON_0004013	egg cylinder
UBERON_0000922	embryo	UBERON_0004022	germinal neuroepithelium
UBERON_0000922	embryo	UBERON_0004023	ganglionic eminence
UBERON_0000922	embryo	UBERON_0004024	medial ganglionic eminence
UBERON_0000922	embryo	UBERON_0004025	lateral ganglionic eminence
UBERON_0000922	embryo	UBERON_0004026	caudal ganglionic eminence
UBERON_0000922	embryo	UBERON_0004031	head ectomesenchyme
UBERON_0000922	embryo	UBERON_0004045	tailgut
UBERON_0000922	embryo	UBERON_0004046	anterior definitive endoderm
UBERON_0000922	embryo	UBERON_0004055	primitive pit
UBERON_0000922	embryo	UBERON_0004056	primitive groove
UBERON_0000922	embryo	UBERON_0004060	neural tube ventricular layer
UBERON_0000922	embryo	UBERON_0004061	neural tube mantle layer
UBERON_0000922	embryo	UBERON_0004062	neural tube marginal layer
UBERON_0000922	embryo	UBERON_0004063	spinal cord alar plate
UBERON_0000922	embryo	UBERON_0004064	neural tube basal plate
UBERON_0000922	embryo	UBERON_0004066	frontonasal prominence
UBERON_0000922	embryo	UBERON_0004067	lateral nasal prominence
UBERON_0000922	embryo	UBERON_0004068	medial nasal prominence
UBERON_0000922	embryo	UBERON_0004117	pharyngeal pouch
UBERON_0000922	embryo	UBERON_0004139	cardiogenic plate
UBERON_0000922	embryo	UBERON_0004140	primary heart field
UBERON_0000922	embryo	UBERON_0004141	heart tube
UBERON_0000922	embryo	UBERON_0004341	primitive streak
UBERON_0000922	embryo	UBERON_0004344	cardinal vein
UBERON_0000922	embryo	UBERON_0004346	gubernaculum (male or female)
UBERON_0000922	embryo	UBERON_0004347	limb bud
UBERON_0000922	embryo	UBERON_0004348	optic eminence
UBERON_0000922	embryo	UBERON_0004356	apical ectodermal ridge
UBERON_0000922	embryo	UBERON_0004357	paired limb/fin bud
UBERON_0000922	embryo	UBERON_0004362	pharyngeal arch 1
UBERON_0000922	embryo	UBERON_0004363	pharyngeal arch artery
UBERON_0000922	embryo	UBERON_0004364	ectoplacental cone
UBERON_0000922	embryo	UBERON_0004368	Reichert's cartilage
UBERON_0000922	embryo	UBERON_0004455	neurula embryo
UBERON_0000922	embryo	UBERON_0004706	bulbus cordis
UBERON_0000922	embryo	UBERON_0004731	neuromere
UBERON_0000922	embryo	UBERON_0004734	gastrula
UBERON_0000922	embryo	UBERON_0004735	archenteron
UBERON_0000922	embryo	UBERON_0004749	blastodisc
UBERON_0000922	embryo	UBERON_0004750	blastoderm
UBERON_0000922	embryo	UBERON_0004754	foramen ovale of heart
UBERON_0000922	embryo	UBERON_0004871	somatic layer of lateral plate mesoderm
UBERON_0000922	embryo	UBERON_0004872	splanchnic layer of lateral plate mesoderm
UBERON_0000922	embryo	UBERON_0004873	splanchnopleure
UBERON_0000922	embryo	UBERON_0004874	somatopleure
UBERON_0000922	embryo	UBERON_0004875	nephrogenic cord
UBERON_0000922	embryo	UBERON_0004876	urogenital fold
UBERON_0000922	embryo	UBERON_0004879	marginal zone of embryo
UBERON_0000922	embryo	UBERON_0004880	chordamesoderm
UBERON_0000922	embryo	UBERON_0004902	urogenital sinus epithelium
UBERON_0000922	embryo	UBERON_0005051	mediastinum testis
UBERON_0000922	embryo	UBERON_0005061	neural groove
UBERON_0000922	embryo	UBERON_0005062	neural fold
UBERON_0000922	embryo	UBERON_0005068	neural rod
UBERON_0000922	embryo	UBERON_0005069	neural fold hinge point
UBERON_0000922	embryo	UBERON_0005070	anterior neuropore
UBERON_0000922	embryo	UBERON_0005071	posterior neuropore
UBERON_0000922	embryo	UBERON_0005077	neuropore
UBERON_0000922	embryo	UBERON_0005078	lamina terminalis of neural tube
UBERON_0000922	embryo	UBERON_0005085	ectodermal placode
UBERON_0000922	embryo	UBERON_0005086	hair follicle placode
UBERON_0000922	embryo	UBERON_0005087	tooth placode
UBERON_0000922	embryo	UBERON_0005088	sebaceous gland placode
UBERON_0000922	embryo	UBERON_0005089	sweat gland placode
UBERON_0000922	embryo	UBERON_0005091	left horn of sinus venosus
UBERON_0000922	embryo	UBERON_0005092	right horn of sinus venosus
UBERON_0000922	embryo	UBERON_0005093	embryonic cement gland
UBERON_0000922	embryo	UBERON_0005095	kidney rudiment
UBERON_0000922	embryo	UBERON_0005107	metanephric cap
UBERON_0000922	embryo	UBERON_0005216	optic eminence surface ectoderm
UBERON_0000922	embryo	UBERON_0005233	medial-nasal process ectoderm
UBERON_0000922	embryo	UBERON_0005234	optic eminence ectoderm
UBERON_0000922	embryo	UBERON_0005239	basal plate metencephalon
UBERON_0000922	embryo	UBERON_0005240	basal plate medulla oblongata
UBERON_0000922	embryo	UBERON_0005248	bulbus cordis myocardium
UBERON_0000922	embryo	UBERON_0005250	stomatodeum gland
UBERON_0000922	embryo	UBERON_0005253	head mesenchyme
UBERON_0000922	embryo	UBERON_0005256	trunk mesenchyme
UBERON_0000922	embryo	UBERON_0005291	embryonic tissue
UBERON_0000922	embryo	UBERON_0005294	gonadal ridge
UBERON_0000922	embryo	UBERON_0005295	sex cord
UBERON_0000922	embryo	UBERON_0005296	ovary sex cord
UBERON_0000922	embryo	UBERON_0005297	testis sex cord
UBERON_0000922	embryo	UBERON_0005311	mammary placode
UBERON_0000922	embryo	UBERON_0005344	peritoneal vaginal process
UBERON_0000922	embryo	UBERON_0005414	zone of polarizing activity
UBERON_0000922	embryo	UBERON_0005415	zone of polarizing activity of pectoral appendage
UBERON_0000922	embryo	UBERON_0005416	zone of polarizing activity of pelvic appendage
UBERON_0000922	embryo	UBERON_0005417	forelimb bud
UBERON_0000922	embryo	UBERON_0005418	hindlimb bud
UBERON_0000922	embryo	UBERON_0005419	pectoral appendage bud
UBERON_0000922	embryo	UBERON_0005420	pelvic appendage bud
UBERON_0000922	embryo	UBERON_0005421	pectoral appendage apical ectodermal ridge
UBERON_0000922	embryo	UBERON_0005422	pelvic appendage apical ectodermal ridge
UBERON_0000922	embryo	UBERON_0005424	presumptive retinal pigmented epithelium
UBERON_0000922	embryo	UBERON_0005425	presumptive neural retina
UBERON_0000922	embryo	UBERON_0005428	vagal neural crest
UBERON_0000922	embryo	UBERON_0005432	aortic sac
UBERON_0000922	embryo	UBERON_0005439	definitive endoderm
